,BTC,ETH,USDT,XRP,BNB,SOL,USDC,DOGE,TRX,ADA,STETH,WBTC,LEO,AVAX,LINK,SUI,XLM,SHIB,HBAR,WSTETH,USDS,TON,BCH,LTC,DOT,BGB,BSC-USD,USDE,WETH,XMR,WEETH,UNI,PEPE,OKB,CBBTC,DAI,APT,ONDO,GT,TKX,NEAR,ICP,CRO,ETC,MNT,AAVE,SUSDE,TAO,VET,KAS,RENDER,ATOM,LBTC,ENA,FTN,FDUSD,FIL,ALGO,POL,TIA,ARB,JLP,SOLVBTC,KCS,FET,XDC,MKR,OP,JUP,BNSOL,FLR,BONK,NEXO,QNT,RSETH,WLD,STX,EOS,SEI,PYUSD,DEXE,CRV,INJ,RETH,JASMY,XAUT,GRT
MNT,0.5211082603931081,0.6435389676646728,0.04439393006568528,0.3841076856017303,0.4905816344085771,0.4290933142017653,-0.09797593065906156,0.4589312325590139,0.09631233813100536,0.450071025268533,0.6436538700568787,0.518933385038875,0.3168449511402386,0.5594822583570029,0.4704179714478267,0.543362514368501,0.33084806646388126,0.5582719464899591,0.30876418954342805,0.6339740264312629,-0.009177814961749884,0.5474674063159168,0.5140368066587074,0.42449842757901396,0.5482423943636295,0.32954352391305186,-0.09311714246810548,0.16692722757304,0.6381966175520656,0.3356368716146446,0.6420817306296465,0.5648290104719474,0.44524421490848404,0.35615366517839736,0.5168024419073233,0.011079929622768329,0.5255108870603542,0.5082961898913712,0.421808026188449,0.1662673705548927,0.5509342091805448,0.545027940333083,0.3799486150941015,0.612584233815058,1.0,0.5563325602952269,0.11132116726052561,0.49542007953145495,0.43505221229027496,0.48261857924165746,0.5522538388298506,0.508889476434303,0.5136757726279824,0.541313845162737,0.09547479633798207,0.010134274668435863,0.5907725440319987,0.44023548460330747,0.5519475413352403,0.4679836612572363,0.6350452060640732,0.473846750797437,0.5196213948906061,0.5049642255558026,0.5675751568118386,0.2372700334910169,0.3845725875862082,0.570249490322359,0.38759776809808694,0.4322206811377469,0.4055352049576004,0.36530799681287557,0.6335611509042534,0.48053498235256603,0.6391380107772328,0.5520973007530521,0.5898229507137981,0.44377840074742453,0.5036671381080579,-0.10414380961825494,0.3690955972255468,0.5146923944145608,0.5400499543998978,0.6424251274524191,0.5072506923894166,0.14947933488311568,0.5772897496695133
AAVE,0.6337609539264286,0.8008449256875321,0.1626221775326795,0.5035282274294935,0.5630231165255247,0.5948969362876182,0.01817728499344102,0.5418407447274994,0.19919520742832966,0.5616095946787416,0.7996235154404004,0.6394972277597442,0.3448819401477734,0.72087352273086,0.8084271418167428,0.6174997577329385,0.3464139712359253,0.5775580179419174,0.4639667586407533,0.7891335984875393,0.07691856218496411,0.5256915433650351,0.6035464146201058,0.5237690324356086,0.6166341624510656,0.298783260525451,0.04323709007065795,0.19124822672264935,0.799045534481256,0.40826240653767526,0.8000178166345975,0.7769544005530675,0.4803424412729895,0.4499684228811865,0.6354292522093857,0.001198369524087211,0.666330143386449,0.6741243614741737,0.5491055227056623,0.23826527497739672,0.6709172980712881,0.6834048819221664,0.4228212042902456,0.7220518860959846,0.5563325602952269,1.0,0.1709128130958808,0.6025387924934075,0.5955659956729565,0.529607294298906,0.63501331006588,0.6076772869966625,0.6479320698284922,0.6697343498590113,0.2108385526230014,0.09022972266770396,0.7177746124421867,0.5167111972160292,0.6761080346987505,0.5877510816017115,0.7691880111765813,0.6505002000459473,0.6372951732194884,0.5762726642136478,0.6886799369809081,0.3793356540283745,0.5576873608793504,0.7665122698107838,0.4943458096193971,0.5969227270155523,0.48080334648181,0.48763294658634937,0.6898204811698581,0.5911441505373068,0.7947591786967956,0.6004505826330852,0.6874380184130043,0.4925808699959067,0.6502208322487175,-0.07358021728632155,0.32291971806739117,0.6675495907076956,0.7246515097221774,0.7986785130708863,0.5425538052418666,-0.022534508402588596,0.7071990656072467
SUSDE,0.13740235605009607,0.1662759390792805,0.29340682881124164,0.2077757860062606,0.15974887939543184,0.11729087288573813,0.0888655443100075,0.1477921071283248,0.017042286438720345,0.15897256996320278,0.1670889514302474,0.11582524807173634,0.08602455269987938,0.2199083693298837,0.25742164528992206,0.1296150232540003,0.18825059073758466,0.10072551632035277,0.19369638156756278,0.16378458780720612,0.196019011460372,0.09320309092736807,0.13956111383347683,0.23034968524110927,0.18025837281400922,-0.06370533082660446,0.011130420625417725,0.4618072047230748,0.14749390637158655,0.13323471077117968,0.16791199923235717,0.1613252996246941,0.004482371387655838,0.023287825603124725,0.12395046737423146,0.39339616120599374,0.07467708343608512,0.12274213407686942,0.09525270929318588,-4.106454143159431e-05,0.181135836114981,0.2190021937970627,0.009092189938419887,0.16825022209124993,0.11132116726052561,0.1709128130958808,1.0,0.057995265164553604,0.17546302552831855,0.10139904855627933,0.11675660260576605,0.19982026073651554,0.11621474606880884,0.11496507576565629,0.2114236208096238,0.4226022410765965,0.21995578710690403,0.14350792379657362,0.1933514651389344,0.16621604852397004,0.11989043508783218,0.10439420439079652,0.11097793067449942,0.1824549021422017,0.10864557765105513,0.20862438277471881,0.11226884461662479,0.05928000254631739,0.06246839016727383,0.10850082772282732,0.14179960727887803,0.10827950082435724,0.10581051966194477,0.16141383436073273,0.17291619077930798,0.07928922635061462,0.14131629945851415,0.1728359217930192,0.14115861118267162,0.5358911101766061,0.13253620950283548,0.11579008487593272,0.16370469126893308,0.16433621503330842,0.14599924783793305,0.13150144434075667,0.193022314508736
TAO,0.69034598432958,0.6952231079837381,0.14488701721114755,0.4543872777223831,0.5763610966136681,0.6121492911610296,0.08694297770971801,0.6421987576521828,0.16848678553496088,0.5000401219015204,0.6974155800054891,0.6924726798532945,0.29024919915932484,0.6847724088233376,0.579962592425247,0.6616831802413268,0.3770016293571622,0.6481863403042818,0.38960263731569716,0.6978318971174498,0.09199122640725468,0.5547545172262296,0.6576808752251077,0.5187179787095626,0.6006126526210035,0.2898626209203793,0.07637133800233711,0.1986675814059328,0.6976728983611664,0.44382096517932584,0.6969836898455033,0.6320240814363745,0.4953904541957713,0.47115489981683484,0.691440399159322,0.052192086611221766,0.6456197957636022,0.6647111066416048,0.525066891182379,0.256783361966488,0.7033274419047988,0.6731932994548966,0.5016552990066395,0.6317499241857727,0.49542007953145495,0.6025387924934075,0.057995265164553604,1.0,0.5675811893523615,0.6218343604764344,0.7495079480039792,0.5904439307104715,0.6960689392527558,0.581665167786781,0.16391010188229116,0.003079930562964614,0.6868399569812038,0.5759332575598674,0.6610984241134079,0.7045982552259906,0.7110980954796349,0.6316753937700843,0.6849679262896498,0.5310406109278445,0.7204466169850441,0.3148472315960212,0.527538554229487,0.6724704115999159,0.5963517523953488,0.6130590939396303,0.4941907143562795,0.5619087215950688,0.6649576993499067,0.5244383431567279,0.6970634653632821,0.7087274845091392,0.7447790381525153,0.5057400708340922,0.6908706876032787,-0.13326898880617094,0.30620320852513117,0.6217244486122984,0.7448052845862765,0.7002726429316978,0.6087072456006796,0.020538524861604773,0.7294095321866858
VET,0.5971300535851467,0.6186185106200173,0.08030920826920059,0.6074452683705575,0.6999411285993348,0.5589211885968193,0.004346298997587992,0.5959763466591328,0.6101105068667315,0.5886623606663822,0.6167765288164239,0.5907946032053313,0.3237065761916456,0.7353927411203954,0.7364379182376151,0.6033267283715935,0.6120161986630311,0.5631286698146284,0.657176245625077,0.6108190623088797,0.11332930886578207,0.5903143809841906,0.7220356267866113,0.6495509149713993,0.7766267261705304,0.21128752848215898,-0.0429306706120842,0.2646233344342597,0.6159818650237264,0.591309790738197,0.6204206687530008,0.7035642546944944,0.4214208684255617,0.6680293895589593,0.5925085119701797,0.1115820831325297,0.6906693821449462,0.7248267485760218,0.6606694950298794,0.1371684397916921,0.7356210077508449,0.7826367724116592,0.5268946161162447,0.7142422124565628,0.43505221229027496,0.5955659956729565,0.17546302552831855,0.5675811893523615,1.0,0.538663094988453,0.690138354817032,0.7687161006011967,0.5844481025407036,0.5168651747745499,0.10617064391288064,0.11209183431792466,0.7659485374439242,0.7175455889375868,0.8412828936232086,0.6441022443802116,0.7344627799730825,0.5533904859589326,0.5869111784333326,0.48433858929967477,0.7071651798419596,0.5574472171422918,0.5772321237993898,0.6667696898091028,0.4401811651363115,0.5644158259338414,0.6743297364687968,0.4976660341044155,0.6718119017718645,0.7618338900024234,0.614711901232725,0.6396553709040765,0.7275772184563822,0.7043212087856239,0.74006070130811,-0.05273005143235678,0.33095419161975004,0.6942180467920391,0.7467014714444247,0.6221238918638564,0.7023083861766029,0.06920655243816119,0.8259623441516837
KAS,0.5611080868614807,0.6323918745899585,-0.003350629457200601,0.5276755612154288,0.56598308569184,0.5460264195071496,-0.07533794847537913,0.5712175752157505,0.1417827317463307,0.5531185148897672,0.6303583797949646,0.5600923669089433,0.18605080594889853,0.6033391336436547,0.5250026434238696,0.5883495177123742,0.3773603867994127,0.6052310198367663,0.42546863515145017,0.6229385731584236,0.0705467900622989,0.5630090667918757,0.5631779787737466,0.5273282966801376,0.5945591843325962,0.2461819156200537,-0.0698283089276735,0.14750473548422194,0.6319927755803664,0.37855145936445234,0.6378512067399443,0.5751929884529523,0.4568954172121858,0.49601869562974527,0.5618061311286351,-0.030267180900465217,0.5551813686814852,0.5296950004472872,0.5929256627418148,0.20165407330587895,0.6711481756460604,0.5951650540129495,0.34072444780907357,0.6264298185192577,0.48261857924165746,0.529607294298906,0.10139904855627933,0.6218343604764344,0.538663094988453,1.0,0.6425967007677406,0.5960444144301641,0.5633550869397146,0.46672416200845324,0.07872400365221822,0.13091913325977003,0.6164409414506441,0.525042154649159,0.608389089296254,0.5182972828892239,0.622160006461404,0.5602225673763347,0.5564478427324213,0.43428991072995166,0.6564438629031133,0.3257991508581322,0.45841216350312264,0.5836639547452982,0.48139635496140804,0.5522125118080555,0.508201547607497,0.48987505926248553,0.6354597771243778,0.5560393968899969,0.619807081364913,0.6179144838061451,0.601704436259256,0.5608410484579702,0.6132009637539063,-0.19996789231356946,0.25379937818719345,0.5490185891290357,0.6570835950879317,0.6283434113828719,0.533076071892168,0.08146977604837186,0.6683391582721494
RENDER,0.7668694101272574,0.7409621564118513,0.09707103497788044,0.5543891016049554,0.6372000922952283,0.7180544415994278,-0.026078555094869678,0.7865455276484977,0.2512630573613483,0.6031840146777605,0.7395071126884248,0.763802017087172,0.3724445478926709,0.7961376167234046,0.680128961155754,0.7726174465184618,0.4586112090452121,0.6870170069799657,0.4876870434498025,0.7331634200616391,0.01545592656548192,0.6002923190686084,0.7239919162463408,0.5867460524577797,0.6972337922144751,0.3373542417369375,0.005979571451059081,0.24452497313181445,0.7386038424093049,0.425696040040819,0.7424844017827973,0.6792825497906138,0.6082544817462991,0.5336973435172393,0.7654779371767919,0.07370013674149976,0.775863636755709,0.7189008438566218,0.6175549625015729,0.24667032362118604,0.8441299646810617,0.7278209569041091,0.6502548508962744,0.6840974688279337,0.5522538388298506,0.63501331006588,0.11675660260576605,0.7495079480039792,0.690138354817032,0.6425967007677406,1.0,0.6868675107306841,0.7632900427394256,0.6615493096120701,0.18829755107242407,0.09412579733609674,0.7337786770900578,0.6703702222313982,0.7234276996850779,0.6836558959839254,0.7406898439779428,0.7120906584288828,0.7626732332154575,0.5379458521656076,0.8399918736112877,0.3753425313950327,0.5163972927672388,0.726106773070007,0.5860188873152276,0.7226012270815879,0.5946078543264183,0.7021861857245626,0.699226505290037,0.5840699378173667,0.7406670953294896,0.8476325118648065,0.8414535871270177,0.5939087289570297,0.7585061300829331,-0.10056549448056468,0.3082674615788448,0.6275799889763702,0.8001134822915618,0.7406813669422458,0.7318966906589885,0.04047500869945039,0.8490527158573982
ATOM,0.6031200752479486,0.6819820299496859,0.045008980099892244,0.6126160927822403,0.6343497370953899,0.5503930526032118,-0.048009396810086105,0.6597905069237922,0.24410699667749416,0.6246205372323914,0.6800896629323173,0.6011405699009645,0.3049819274727632,0.7841809605819184,0.7261257132023723,0.5906674574325915,0.6359048025403096,0.6973893705417478,0.6109022048403066,0.6732035397870858,0.05621424124190348,0.6277129407488965,0.712698619459877,0.6935439570227178,0.8678860344595076,0.2656181430498234,-0.03753437796199731,0.23320014204940276,0.6795367527530312,0.46481854733914435,0.6824090524954193,0.7071316262924787,0.4799135090985922,0.5773420232363238,0.6002694950394705,0.08534644576510071,0.7381897846619635,0.6427738571543522,0.5879122008818263,0.1766163822141419,0.7844440473459185,0.8242013794646041,0.5072858878769005,0.7797551359940581,0.508889476434303,0.6076772869966625,0.19982026073651554,0.5904439307104715,0.7687161006011967,0.5960444144301641,0.6868675107306841,1.0,0.5981108591993457,0.5617402419294575,0.1401866293265871,0.14778025529179947,0.8371682173421138,0.7344321287226163,0.8518214811067208,0.675058365170631,0.8046173809538627,0.5437511879838677,0.5973972528072283,0.5359749128646997,0.7369481066362038,0.5392202321313732,0.5152303949471825,0.7442688079782942,0.488046840698243,0.5551748089696011,0.6467815424286097,0.5032758363190266,0.6692545356013155,0.7490087304690926,0.677387089135845,0.6584780916097778,0.7719050241901385,0.746149277740212,0.7652984467758578,-0.05184320484965284,0.2947497889688533,0.6934491206246978,0.7664570664781284,0.6864484541619005,0.6009630587010084,0.07038745342186364,0.8472989535253446
LBTC,0.9891154927547248,0.818034610768985,0.20325962840410725,0.5850590250043808,0.592978504658133,0.7698098914522135,0.04959767741501978,0.8192660271274336,0.1590112336136543,0.662316337164839,0.8171126374504969,0.9908897607028845,0.47738366556730144,0.7267305819107073,0.6573516858903766,0.6551837616716188,0.38946180718600815,0.7196217513354384,0.4010975406795684,0.8091877332754035,0.008982764330834595,0.520887407222773,0.7184275134956427,0.534355012938014,0.6154925480389019,0.38121900919078094,0.09621838359641857,0.2704912438996721,0.820294578018893,0.38063316574264355,0.8169738627941974,0.6941289604513902,0.6573441737141549,0.5078609146887306,0.9903114875830576,0.07366856835363088,0.6831115300036171,0.7372787158828306,0.6349176282871851,0.2688985566558547,0.72317301655497,0.6582196518961917,0.6677867032116722,0.6874262358720097,0.5136757726279824,0.6479320698284922,0.11621474606880884,0.6960689392527558,0.5844481025407036,0.5633550869397146,0.7632900427394256,0.5981108591993457,1.0,0.5833690111240247,0.3222489055823606,0.0746054566393652,0.6699512647996295,0.607552944815255,0.6534961145496447,0.5295525708009406,0.6893220192284528,0.795663863543939,0.9842991052490243,0.5583000659560099,0.6781199268380157,0.28993787454550424,0.4702663804555918,0.673023163719427,0.5736564644416794,0.772296932367745,0.5672337886197492,0.6659380717001063,0.7634081583735107,0.48627567894549095,0.8179017924925587,0.6354934468709842,0.762475115304359,0.5387144425090262,0.6131433180153127,-0.14066462743482575,0.2072781431108283,0.558140732729443,0.7141117733365457,0.8162197753852931,0.5481387249088103,0.039434168649173616,0.7164693122501864
ENA,0.578320868686595,0.6991152668067748,0.16634340325416094,0.4126876322228094,0.4768276590684344,0.5950718321218788,-0.01582511298303896,0.5925496423719679,0.07711943812189868,0.481354035229013,0.695700901450028,0.5749837077446837,0.4024418163727978,0.596869667235964,0.5776961858700645,0.6185791038806461,0.3670735072316591,0.588546568295469,0.3525325240765951,0.6857959798822651,0.058985358203931755,0.5338009059371052,0.5406913680634671,0.48216721539865276,0.6108294502398679,0.21999280000097912,0.0148287449702809,0.16831833494866097,0.6936613971727353,0.2520460978747869,0.6948551456806722,0.6815971682720073,0.5407792107332113,0.4193906408419389,0.5791058693438191,-0.033257822240638744,0.5869282483464039,0.5500621290685277,0.5131989554394891,0.19396406168674915,0.6322944203593283,0.593142247028091,0.46989509695049675,0.6061440002772859,0.541313845162737,0.6697343498590113,0.11496507576565629,0.581665167786781,0.5168651747745499,0.46672416200845324,0.6615493096120701,0.5617402419294575,0.5833690111240247,1.0,0.20759768387341376,0.06277220144064845,0.6506352278612489,0.5063763016362669,0.6254925023402611,0.6191293479164488,0.6642006878642754,0.5951899033664194,0.579259812635628,0.4961663916633352,0.6879468963488685,0.27946909520839386,0.4854226604954471,0.6555779534213355,0.5030556354656099,0.5952308051620547,0.4493176490958739,0.5487835420941162,0.6040226184282547,0.49644370901158485,0.694531464059276,0.6468907250125441,0.668599847109851,0.4703234693840121,0.5993590751217537,-0.060049490435100814,0.2714013988221495,0.5575727237901275,0.6260651744998487,0.691785099330586,0.5831233839049752,-0.04249845624886454,0.6409815989662457
FTN,0.31964742587017514,0.242310661233648,0.12486930449896388,0.08559804157298508,0.16567526310431419,0.18745124721782475,-0.007421970012020939,0.32564637978300826,0.06630072885908098,0.13099805810840312,0.24427778770638353,0.3203537437989278,0.22682210369532713,0.189116518450234,0.11971149159104592,0.16689327627488312,0.011467515748663188,0.20254599136629106,0.012433167994035127,0.24036883854224234,0.049174738928258806,0.07195350376664526,0.24574385639792382,0.17494121873958973,0.12100887841637066,0.10296549124297093,-0.03925678011798407,0.18663068485255604,0.23657361993966838,0.17848946155536213,0.24031043849860334,0.27189344803764537,0.2454075202103387,0.11107204701151001,0.3114512848509979,0.1617663625867737,0.2396031280179513,0.1666707196861468,0.12394357095746532,-0.024110003856661257,0.1568052403893758,0.10143749074758285,0.27470623503373315,0.1509897053048393,0.09547479633798207,0.2108385526230014,0.2114236208096238,0.16391010188229116,0.10617064391288064,0.07872400365221822,0.18829755107242407,0.1401866293265871,0.3222489055823606,0.20759768387341376,1.0,0.14542903521173428,0.13202086640750746,0.08725110426229958,0.13738135131239287,0.18856690723569702,0.13875781642353358,0.16974435654929915,0.30760631298162966,0.17190714824168454,0.10447922435462731,0.05512236778382174,0.2012977923505248,0.16762287863745212,0.09497811506273925,0.18753457417117977,0.02250689400673192,0.13588758257529845,0.1846851398066736,0.04571076306275346,0.24441049259732828,0.11251037521459953,0.22298927854239586,0.14435125248644648,0.14269299787344888,0.09888589487638123,0.10174403324571851,0.09888204282146276,0.27584410196791215,0.24388861726376615,0.11646171177437287,-0.13295408764415542,0.13655603044566947
FDUSD,0.07296670867449492,0.061004464231092306,0.294771111854678,0.13306152043503663,0.10344634241782409,0.08958297133875907,0.042740548093069104,0.07722196953525691,0.034231234546212144,0.05833066387775154,0.05456437450848909,0.053380586941868924,0.05688417097675617,0.16053458045911137,0.14508159270642626,0.10519403740436187,0.03178401478834968,0.06591880370610309,0.1119907075513112,0.05283903368996736,0.07817346818537708,0.037640822804348335,0.07781350046046616,0.15267761547757105,0.09633876361231253,-0.05758094539380759,-0.04144909371252191,0.3921809799463153,0.03324241782766407,0.03826624214248013,0.061061161984744726,0.05234288467587808,0.006848274147584171,0.016561038027195957,0.06112886662934929,0.38547985191773776,0.06957936147136223,0.09846689410952243,0.030304121929088598,0.012568483403826405,0.13061152273037277,0.13013581646222008,-0.02707587363000981,0.10255826822188686,0.010134274668435863,0.09022972266770396,0.4226022410765965,0.003079930562964614,0.11209183431792466,0.13091913325977003,0.09412579733609674,0.14778025529179947,0.0746054566393652,0.06277220144064845,0.14542903521173428,1.0,0.13086376726566512,0.06777125867696442,0.1338397223968625,0.09250368542354033,0.07973610407774442,0.059692804512715365,0.0380335928298431,0.0009972217248421184,0.07478598369634118,0.10068145875335403,0.16658245157359897,0.06577972217647644,0.06011577534014088,0.08303840318615906,0.11777681145240246,0.13584672363193995,0.11549022755556099,0.09552845755239231,0.05059464346221642,0.13650672217585913,0.0844283312269545,0.05030120485018551,0.0863596072060246,0.4945233638776994,0.026063559727740975,0.04082854346906056,0.15248165363053048,0.057695972894626954,0.1302002944802658,0.009993154651609007,0.10381092535496149
FIL,0.6748672726190055,0.7963288107441762,0.10910155040317797,0.6456082587380559,0.6572641166210126,0.6049653976931492,-0.0018536144274762596,0.6736154410855698,0.23564504666051303,0.6318967765915576,0.7947655700871123,0.6713078185348225,0.37676615472635994,0.8264751156478314,0.7776105179347772,0.6319445348798456,0.5976258261217009,0.7237677427811715,0.5290857599812185,0.7906550919410177,0.07715317333079713,0.6909814769818149,0.7523819459997886,0.7091345028933617,0.8514683194283457,0.28331731587378783,-0.013421904534961664,0.28201429559517244,0.7912347221036529,0.4886075117254076,0.7964681781055922,0.7741469818840713,0.5522623604952765,0.5570711655256954,0.6708479398320825,0.1232456205073328,0.7497081515565538,0.7173574503180272,0.6275508693218408,0.22546376307282823,0.8321292144939196,0.8558358971023875,0.5114025154125018,0.8538611177387333,0.5907725440319987,0.7177746124421867,0.21995578710690403,0.6868399569812038,0.7659485374439242,0.6164409414506441,0.7337786770900578,0.8371682173421138,0.6699512647996295,0.6506352278612489,0.13202086640750746,0.13086376726566512,1.0,0.7182514237579434,0.8679365092036175,0.7489102334433576,0.8967238921195522,0.6226637903470502,0.6703262125804026,0.6189297032606138,0.830396034422314,0.5107331342211595,0.5986075823779645,0.8195788426532578,0.5435570825295153,0.6096500260501622,0.6571397716412986,0.5852488705170893,0.7673951003689865,0.7367037970110538,0.7956110906466094,0.798116011488025,0.8355189556286476,0.7081003595440398,0.8055125487846937,-0.0490647321033001,0.3230602778764841,0.793872295574621,0.8253654739950288,0.8005317439931686,0.6646989589436809,0.05774215803168992,0.876792158598679
ALGO,0.6097611105620272,0.5905558879895724,-0.006750179747394303,0.7269325777952467,0.5187850148110378,0.5578567148829418,0.0015953430760313942,0.6393208995758958,0.23048286351711567,0.6547374658791295,0.5912643833751813,0.6057954658855402,0.3050732812651699,0.7200191426369789,0.640647361373325,0.5648488853691284,0.6388822624506771,0.6288922884817716,0.7041079659334757,0.5802189952197927,0.02838024956772366,0.5351276114203678,0.6022911174742621,0.6380000074518399,0.7356124176242979,0.22105079005278216,0.04212318307068363,0.16163356490634476,0.5956765699129548,0.38074861893655254,0.5932906749167097,0.5992301055879781,0.4827294016294131,0.44014581147872367,0.6100631001297276,0.07533515981044699,0.6452741924395579,0.6265740070090788,0.4950346913734597,0.11550029004173738,0.681351447379375,0.7454585368795384,0.5207215243884032,0.6182183768942244,0.44023548460330747,0.5167111972160292,0.14350792379657362,0.5759332575598674,0.7175455889375868,0.525042154649159,0.6703702222313982,0.7344321287226163,0.607552944815255,0.5063763016362669,0.08725110426229958,0.06777125867696442,0.7182514237579434,1.0,0.7263162505002031,0.5880156857417372,0.6325789114701577,0.5864318549301282,0.6018369644131437,0.4891515959702668,0.659738220372242,0.5465975654091442,0.3918383499282204,0.5915168979167198,0.47315935823677663,0.5649929981536193,0.7376547444397278,0.5500943139623462,0.6582194663247845,0.6433432045893984,0.5874384703666202,0.5975786043857666,0.6792741269368714,0.6828423960818879,0.6377057725338883,-0.08593906559725213,0.2940676927562362,0.5777209291892632,0.703236362857735,0.5928857212045628,0.5140925424410012,0.1303084045363839,0.7559854039979524
POL,0.6541695271985537,0.7658849909653858,0.13893807523295532,0.6281476379560612,0.6943682518273908,0.6007823394729281,0.030322876751155903,0.6591869676356399,0.34254874717277983,0.6323884916310297,0.7664784103546483,0.6540683698115574,0.38419784321794276,0.8038435458342005,0.7870436274358893,0.6013001393499268,0.6871427104159685,0.6771424684331834,0.6521881195037612,0.7607440600568097,0.0639994440744652,0.6849640300969593,0.7374573266227682,0.6994461335682214,0.8723936351635504,0.26157617037556885,0.025567106346778935,0.27041746077491413,0.7659976523344271,0.5195459685831635,0.7660738315086753,0.7772497753936449,0.4811473581848345,0.6087546970625509,0.6516275497655852,0.12262992229675,0.724473870653425,0.7349753179218064,0.6344962340963906,0.18982540430450653,0.8102331722179804,0.8672798030411059,0.5730139945110531,0.8321732574672998,0.5519475413352403,0.6761080346987505,0.1933514651389344,0.6610984241134079,0.8412828936232086,0.608389089296254,0.7234276996850779,0.8518214811067208,0.6534961145496447,0.6254925023402611,0.13738135131239287,0.1338397223968625,0.8679365092036175,0.7263162505002031,1.0,0.7560351111631758,0.8813579057725021,0.5957386813154479,0.6543305378419543,0.5940664657993177,0.8008163129057747,0.5544658509198267,0.618422367064677,0.7791023075230991,0.5488115450997959,0.6036926631174908,0.6607217719344898,0.5258558541588604,0.7744336685358252,0.7766127436118181,0.7559128606382688,0.719289214621351,0.799144782015983,0.7021823669804317,0.7694169627466414,-0.059931415143821186,0.3310207113468375,0.7353132558361122,0.7878084341665679,0.7714481262717973,0.6859192554079024,0.05754823442455716,0.8694377134289559
TIA,0.5246568576144924,0.6355354229809027,0.12825847062086698,0.39276328625278534,0.5845626747232482,0.5354983576688385,0.03488249459462085,0.5437021138176404,0.2346987616218211,0.4272393817506561,0.6361313215869557,0.5201889362523265,0.2889258237900506,0.6733918037056565,0.5952047989719904,0.5877617111006047,0.5291637161542335,0.5630643947394591,0.4375525619142746,0.6387215572364291,0.07899262557627641,0.6552065964884398,0.6338197115740344,0.5640570401970577,0.7039429953366513,0.21638114684384366,0.0027535409488952775,0.18987418748495935,0.6316286157223988,0.432778674145141,0.6364152045366057,0.6523289923653596,0.44232126616539286,0.46001909132028485,0.5227892467791703,0.07993353113048841,0.6528834576938809,0.592455789542687,0.5242995524212226,0.16934911717560294,0.7293090459646606,0.6784225809657314,0.4601985854889952,0.6561647359404965,0.4679836612572363,0.5877510816017115,0.16621604852397004,0.7045982552259906,0.6441022443802116,0.5182972828892239,0.6836558959839254,0.675058365170631,0.5295525708009406,0.6191293479164488,0.18856690723569702,0.09250368542354033,0.7489102334433576,0.5880156857417372,0.7560351111631758,1.0,0.7269829685697261,0.5280733283917454,0.519354963018151,0.5178150180785582,0.7207777967171649,0.37586572404475777,0.5824391255744298,0.7037481654801465,0.49302477424371316,0.5395040485100765,0.4417277909327501,0.5076119186818474,0.5905645601215794,0.6152048670225941,0.6343164146303601,0.6952453230319067,0.7175176589385996,0.5547348362667034,0.7571276014194505,-0.035533759776621744,0.3179821820449202,0.6103087555731568,0.7269954400642157,0.6353688716658329,0.6148000305368241,0.019421541795176897,0.7215705261812672
ARB,0.6826074710763723,0.8614220064969655,0.14397567322673704,0.6233212824572049,0.6654057440888949,0.624667645554945,0.03891332936042306,0.6491417411640272,0.2309199521592645,0.607345846302422,0.8613359667580929,0.6871293068619071,0.37837287580844287,0.830369795791802,0.786708237348141,0.6593220059806312,0.5723714777793705,0.6869621713951601,0.548295037900452,0.8562033326316042,0.061822145330149535,0.6597098278176095,0.7822612395632333,0.6911858261367863,0.8014670514873096,0.32449227220687915,0.04789413833508657,0.23546757007156993,0.859456880192601,0.46431982888291173,0.8600664983609769,0.8031769926121609,0.5763552948128757,0.5705908612322047,0.6814195201006589,0.05081661802615036,0.7797763526334789,0.7450718777495702,0.6244093750230297,0.2518788888732589,0.8206605192130888,0.8250402240227225,0.5292463213058961,0.9052047324070568,0.6350452060640732,0.7691880111765813,0.11989043508783218,0.7110980954796349,0.7344627799730825,0.622160006461404,0.7406898439779428,0.8046173809538627,0.6893220192284528,0.6642006878642754,0.13875781642353358,0.07973610407774442,0.8967238921195522,0.6325789114701577,0.8813579057725021,0.7269829685697261,1.0,0.6397330366229427,0.6838648399372159,0.5959604840755476,0.8010352773669842,0.5159222283631167,0.6514138270535189,0.9152268853297398,0.5544921294021609,0.6266686035698603,0.5968594113568677,0.5760819697053685,0.7891764978118682,0.7440572873560014,0.8569597958038483,0.7506041827278441,0.8486446918908722,0.6703649530521388,0.8009148598572859,-0.06621253999856379,0.3064542649164775,0.7604852431941983,0.8190015124792183,0.8654984475201154,0.656420026757233,0.0230626352525763,0.8595026399511532
